DATE,YEAR,MONTH,DISTRICT,PRECTOT
9/30/2011,2011,9,Syangja,149.56
10/31/2011,2011,10,Syangja,10.93
11/30/2011,2011,11,Syangja,0
12/31/2011,2011,12,Syangja,0.88
1/31/2012,2012,1,Syangja,25.94
2/29/2012,2012,2,Syangja,8.98
3/31/2012,2012,3,Syangja,16.98
4/30/2012,2012,4,Syangja,12.66
5/31/2012,2012,5,Syangja,15.39
6/30/2012,2012,6,Syangja,86.88
7/31/2012,2012,7,Syangja,402.54
8/31/2012,2012,8,Syangja,310.95
9/30/2012,2012,9,Syangja,501.9
10/31/2012,2012,10,Syangja,58.94
11/30/2012,2012,11,Syangja,4.17
12/31/2012,2012,12,Syangja,0.01
1/31/2013,2013,1,Syangja,20.42
2/28/2013,2013,2,Syangja,56.47
3/31/2013,2013,3,Syangja,12.06
4/30/2013,2013,4,Syangja,31.35
5/31/2013,2013,5,Syangja,119.4
6/30/2013,2013,6,Syangja,509.71
7/31/2013,2013,7,Syangja,413.84
8/31/2013,2013,8,Syangja,368.6
9/30/2013,2013,9,Syangja,183.12
10/31/2013,2013,10,Syangja,210.26
11/30/2013,2013,11,Syangja,8.7
12/31/2013,2013,12,Syangja,1.04
1/31/2014,2014,1,Syangja,17.6
2/28/2014,2014,2,Syangja,25.54
3/31/2014,2014,3,Syangja,16.98
4/30/2014,2014,4,Syangja,25.89
5/31/2014,2014,5,Syangja,95.4
6/30/2014,2014,6,Syangja,375.25
7/31/2014,2014,7,Syangja,439.79
8/31/2014,2014,8,Syangja,521.67
9/30/2014,2014,9,Syangja,272.7
10/31/2014,2014,10,Syangja,121.68
11/30/2014,2014,11,Syangja,0
12/31/2014,2014,12,Syangja,21.26
1/31/2015,2015,1,Syangja,43.94
2/28/2015,2015,2,Syangja,14.49
3/31/2015,2015,3,Syangja,118.82
4/30/2015,2015,4,Syangja,79
5/31/2015,2015,5,Syangja,92.32
6/30/2015,2015,6,Syangja,307.16
7/31/2015,2015,7,Syangja,470.76
8/31/2015,2015,8,Syangja,512.38
9/30/2015,2015,9,Syangja,142.29
10/31/2015,2015,10,Syangja,67.98
11/30/2015,2015,11,Syangja,0.64
12/31/2015,2015,12,Syangja,0
1/31/2016,2016,1,Syangja,4.58
2/29/2016,2016,2,Syangja,4.63
3/31/2016,2016,3,Syangja,42.28
4/30/2016,2016,4,Syangja,6.15
5/31/2016,2016,5,Syangja,150.63
6/30/2016,2016,6,Syangja,331.18
7/31/2016,2016,7,Syangja,622.75
8/31/2016,2016,8,Syangja,195.1
9/30/2016,2016,9,Syangja,325.5
10/31/2016,2016,10,Syangja,160.01
11/30/2016,2016,11,Syangja,0
12/31/2016,2016,12,Syangja,0
1/31/2017,2017,1,Syangja,13.12
2/28/2017,2017,2,Syangja,0.32
3/31/2017,2017,3,Syangja,58.83
4/30/2017,2017,4,Syangja,97.9
5/31/2017,2017,5,Syangja,146.93
6/30/2017,2017,6,Syangja,222.96
7/31/2017,2017,7,Syangja,413.88
8/31/2017,2017,8,Syangja,499.67
9/30/2017,2017,9,Syangja,327.88
10/31/2017,2017,10,Syangja,44.54
11/30/2017,2017,11,Syangja,0.32
12/31/2017,2017,12,Syangja,0.32
1/31/2018,2018,1,Syangja,0.1
2/28/2018,2018,2,Syangja,0.24
3/31/2018,2018,3,Syangja,0.73
4/30/2018,2018,4,Syangja,3.4
5/31/2018,2018,5,Syangja,7.23
6/30/2018,2018,6,Syangja,7.76
7/31/2018,2018,7,Syangja,17.15
8/31/2018,2018,8,Syangja,11.16
9/30/2018,2018,9,Syangja,3.54
10/31/2018,2018,10,Syangja,0.04
11/30/2018,2018,11,Syangja,0.03
12/31/2018,2018,12,Syangja,0
1/31/2019,2019,1,Syangja,0.97
2/28/2019,2019,2,Syangja,3.49
3/31/2019,2019,3,Syangja,1.08
4/30/2019,2019,4,Syangja,2.36
5/31/2019,2019,5,Syangja,4.26
6/30/2019,2019,6,Syangja,8.09
7/31/2019,2019,7,Syangja,15.72
8/31/2019,2019,8,Syangja,7.71
9/30/2019,2019,9,Syangja,12.64
10/31/2019,2019,10,Syangja,2.03
11/30/2019,2019,11,Syangja,0.22
12/31/2019,2019,12,Syangja,1.13
1/31/1981,1981,1,Tanahun,41.17
2/28/1981,1981,2,Tanahun,1.45
3/31/1981,1981,3,Tanahun,25.78
4/30/1981,1981,4,Tanahun,53.67
5/31/1981,1981,5,Tanahun,87.49
6/30/1981,1981,6,Tanahun,135.32
7/31/1981,1981,7,Tanahun,329.68
8/31/1981,1981,8,Tanahun,210.43
9/30/1981,1981,9,Tanahun,88.5
10/31/1981,1981,10,Tanahun,5.09
11/30/1981,1981,11,Tanahun,24.09
12/31/1981,1981,12,Tanahun,0.65
1/31/1982,1982,1,Tanahun,71.57
2/28/1982,1982,2,Tanahun,8.02
3/31/1982,1982,3,Tanahun,17.54
4/30/1982,1982,4,Tanahun,17.13
5/31/1982,1982,5,Tanahun,21.77
6/30/1982,1982,6,Tanahun,57.92
7/31/1982,1982,7,Tanahun,220.47
8/31/1982,1982,8,Tanahun,149.95
9/30/1982,1982,9,Tanahun,130.99
10/31/1982,1982,10,Tanahun,1.96
11/30/1982,1982,11,Tanahun,6.81
12/31/1982,1982,12,Tanahun,4.96
1/31/1983,1983,1,Tanahun,0.72
2/28/1983,1983,2,Tanahun,0.73
3/31/1983,1983,3,Tanahun,11.84
4/30/1983,1983,4,Tanahun,11.12
5/31/1983,1983,5,Tanahun,47.06
6/30/1983,1983,6,Tanahun,76.2
7/31/1983,1983,7,Tanahun,103.83
8/31/1983,1983,8,Tanahun,81.29
9/30/1983,1983,9,Tanahun,65.05
10/31/1983,1983,10,Tanahun,75.01
11/30/1983,1983,11,Tanahun,0
12/31/1983,1983,12,Tanahun,4.98
1/31/1984,1984,1,Tanahun,2.97
2/29/1984,1984,2,Tanahun,14.53
3/31/1984,1984,3,Tanahun,3.31
4/30/1984,1984,4,Tanahun,8.26
5/31/1984,1984,5,Tanahun,21.99
6/30/1984,1984,6,Tanahun,121.88
7/31/1984,1984,7,Tanahun,209.03
8/31/1984,1984,8,Tanahun,197.44
9/30/1984,1984,9,Tanahun,169.84
10/31/1984,1984,10,Tanahun,18.16
11/30/1984,1984,11,Tanahun,0.07
12/31/1984,1984,12,Tanahun,3.26
1/31/1985,1985,1,Tanahun,32.1
2/28/1985,1985,2,Tanahun,0.19
3/31/1985,1985,3,Tanahun,0.24
4/30/1985,1985,4,Tanahun,1.32
5/31/1985,1985,5,Tanahun,26.03
6/30/1985,1985,6,Tanahun,30.8
7/31/1985,1985,7,Tanahun,225.3
8/31/1985,1985,8,Tanahun,149.25
9/30/1985,1985,9,Tanahun,150.5
10/31/1985,1985,10,Tanahun,65.32
11/30/1985,1985,11,Tanahun,0
12/31/1985,1985,12,Tanahun,4.38
1/31/1986,1986,1,Tanahun,0.2
2/28/1986,1986,2,Tanahun,12.76
3/31/1986,1986,3,Tanahun,3.34
4/30/1986,1986,4,Tanahun,10.86
5/31/1986,1986,5,Tanahun,22.08
6/30/1986,1986,6,Tanahun,118.34
7/31/1986,1986,7,Tanahun,191.82
8/31/1986,1986,8,Tanahun,66.77
9/30/1986,1986,9,Tanahun,36.5
10/31/1986,1986,10,Tanahun,25.13
11/30/1986,1986,11,Tanahun,0.31
12/31/1986,1986,12,Tanahun,30.65
1/31/1987,1987,1,Tanahun,6.11
2/28/1987,1987,2,Tanahun,3.34
3/31/1987,1987,3,Tanahun,8.1
4/30/1987,1987,4,Tanahun,4.73
5/31/1987,1987,5,Tanahun,16.13
6/30/1987,1987,6,Tanahun,20.84
7/31/1987,1987,7,Tanahun,200.77
8/31/1987,1987,8,Tanahun,172.24
9/30/1987,1987,9,Tanahun,135.08
10/31/1987,1987,10,Tanahun,94.25
11/30/1987,1987,11,Tanahun,0
12/31/1987,1987,12,Tanahun,3.95
1/31/1988,1988,1,Tanahun,5.64
2/29/1988,1988,2,Tanahun,2.25
3/31/1988,1988,3,Tanahun,30.99
4/30/1988,1988,4,Tanahun,22.14
5/31/1988,1988,5,Tanahun,51.47
6/30/1988,1988,6,Tanahun,78.2
7/31/1988,1988,7,Tanahun,301.9
8/31/1988,1988,8,Tanahun,210.05
9/30/1988,1988,9,Tanahun,49.93
10/31/1988,1988,10,Tanahun,12.15
11/30/1988,1988,11,Tanahun,0
12/31/1988,1988,12,Tanahun,19.3
1/31/1989,1989,1,Tanahun,24.59
2/28/1989,1989,2,Tanahun,8.2
3/31/1989,1989,3,Tanahun,6.67
4/30/1989,1989,4,Tanahun,6.13
5/31/1989,1989,5,Tanahun,48.89
6/30/1989,1989,6,Tanahun,87.22
7/31/1989,1989,7,Tanahun,169.03
8/31/1989,1989,8,Tanahun,120.91
9/30/1989,1989,9,Tanahun,54.6
10/31/1989,1989,10,Tanahun,8.02
11/30/1989,1989,11,Tanahun,1.98
12/31/1989,1989,12,Tanahun,4.33
1/31/1990,1990,1,Tanahun,0.04
2/28/1990,1990,2,Tanahun,20.92
3/31/1990,1990,3,Tanahun,8.71
4/30/1990,1990,4,Tanahun,5.23
5/31/1990,1990,5,Tanahun,15.23
6/30/1990,1990,6,Tanahun,97.75
7/31/1990,1990,7,Tanahun,341.1
8/31/1990,1990,8,Tanahun,136.54
9/30/1990,1990,9,Tanahun,99.78
10/31/1990,1990,10,Tanahun,11.12
11/30/1990,1990,11,Tanahun,0.01
12/31/1990,1990,12,Tanahun,0.84
1/31/1991,1991,1,Tanahun,4.38
2/28/1991,1991,2,Tanahun,0.71
3/31/1991,1991,3,Tanahun,7.51
4/30/1991,1991,4,Tanahun,1.79
5/31/1991,1991,5,Tanahun,28.03
6/30/1991,1991,6,Tanahun,25.54
7/31/1991,1991,7,Tanahun,130.51
8/31/1991,1991,8,Tanahun,112.72
9/30/1991,1991,9,Tanahun,86
10/31/1991,1991,10,Tanahun,2.95
11/30/1991,1991,11,Tanahun,0.3
12/31/1991,1991,12,Tanahun,25.14
1/31/1992,1992,1,Tanahun,0.98
2/29/1992,1992,2,Tanahun,2.36
3/31/1992,1992,3,Tanahun,0.81
4/30/1992,1992,4,Tanahun,0.48
5/31/1992,1992,5,Tanahun,16.8
6/30/1992,1992,6,Tanahun,62.52
7/31/1992,1992,7,Tanahun,129.39
8/31/1992,1992,8,Tanahun,120.97
9/30/1992,1992,9,Tanahun,87.83
10/31/1992,1992,10,Tanahun,57.26
11/30/1992,1992,11,Tanahun,6.09
12/31/1992,1992,12,Tanahun,1.42
1/31/1993,1993,1,Tanahun,5.86
2/28/1993,1993,2,Tanahun,1.45
3/31/1993,1993,3,Tanahun,31.68
4/30/1993,1993,4,Tanahun,13.41
5/31/1993,1993,5,Tanahun,38.1
6/30/1993,1993,6,Tanahun,84
7/31/1993,1993,7,Tanahun,147.94
8/31/1993,1993,8,Tanahun,75.14
9/30/1993,1993,9,Tanahun,86.23
10/31/1993,1993,10,Tanahun,4.43
11/30/1993,1993,11,Tanahun,0.88
12/31/1993,1993,12,Tanahun,0
1/31/1994,1994,1,Tanahun,15.24
2/28/1994,1994,2,Tanahun,2.36
3/31/1994,1994,3,Tanahun,5.01
4/30/1994,1994,4,Tanahun,1.07
5/31/1994,1994,5,Tanahun,11.77
6/30/1994,1994,6,Tanahun,83.83
7/31/1994,1994,7,Tanahun,122.39
8/31/1994,1994,8,Tanahun,64.84
9/30/1994,1994,9,Tanahun,106.18
10/31/1994,1994,10,Tanahun,2.07
11/30/1994,1994,11,Tanahun,0.24
12/31/1994,1994,12,Tanahun,0
1/31/1995,1995,1,Tanahun,5.29
2/28/1995,1995,2,Tanahun,9.12
3/31/1995,1995,3,Tanahun,5
4/30/1995,1995,4,Tanahun,4.66
5/31/1995,1995,5,Tanahun,15.9
6/30/1995,1995,6,Tanahun,120.39
7/31/1995,1995,7,Tanahun,132.8
8/31/1995,1995,8,Tanahun,164.36
9/30/1995,1995,9,Tanahun,37.22
10/31/1995,1995,10,Tanahun,9.03
11/30/1995,1995,11,Tanahun,25.01
12/31/1995,1995,12,Tanahun,4.39
1/31/1996,1996,1,Tanahun,30.83
2/29/1996,1996,2,Tanahun,16.19
3/31/1996,1996,3,Tanahun,1.06
4/30/1996,1996,4,Tanahun,29.32
5/31/1996,1996,5,Tanahun,32.55
6/30/1996,1996,6,Tanahun,77.6
7/31/1996,1996,7,Tanahun,120.81
8/31/1996,1996,8,Tanahun,177.72
9/30/1996,1996,9,Tanahun,49.36
10/31/1996,1996,10,Tanahun,31.68
11/30/1996,1996,11,Tanahun,0.07
12/31/1996,1996,12,Tanahun,0
1/31/1997,1997,1,Tanahun,4.11
2/28/1997,1997,2,Tanahun,0.01
3/31/1997,1997,3,Tanahun,1.1
4/30/1997,1997,4,Tanahun,26.25
5/31/1997,1997,5,Tanahun,10.89
6/30/1997,1997,6,Tanahun,47.74
7/31/1997,1997,7,Tanahun,116.14
8/31/1997,1997,8,Tanahun,92.97
9/30/1997,1997,9,Tanahun,20.4
10/31/1997,1997,10,Tanahun,2.85
11/30/1997,1997,11,Tanahun,1.04
12/31/1997,1997,12,Tanahun,14.58
1/31/1998,1998,1,Tanahun,0.79
2/28/1998,1998,2,Tanahun,2.73
3/31/1998,1998,3,Tanahun,9.05
4/30/1998,1998,4,Tanahun,13.58
5/31/1998,1998,5,Tanahun,26.44
6/30/1998,1998,6,Tanahun,67.2
7/31/1998,1998,7,Tanahun,154.96
8/31/1998,1998,8,Tanahun,180.85
9/30/1998,1998,9,Tanahun,80.91
10/31/1998,1998,10,Tanahun,34.06
11/30/1998,1998,11,Tanahun,0.66
12/31/1998,1998,12,Tanahun,0
1/31/1999,1999,1,Tanahun,6.15
2/28/1999,1999,2,Tanahun,0.22
3/31/1999,1999,3,Tanahun,0.04
4/30/1999,1999,4,Tanahun,8.71
5/31/1999,1999,5,Tanahun,41.15
6/30/1999,1999,6,Tanahun,58.64
7/31/1999,1999,7,Tanahun,71.74
8/31/1999,1999,8,Tanahun,99.74
9/30/1999,1999,9,Tanahun,49.87
10/31/1999,1999,10,Tanahun,45.67
11/30/1999,1999,11,Tanahun,0
12/31/1999,1999,12,Tanahun,0.1
1/31/2000,2000,1,Tanahun,1.49
2/29/2000,2000,2,Tanahun,2.17
3/31/2000,2000,3,Tanahun,2.63
4/30/2000,2000,4,Tanahun,1.96
5/31/2000,2000,5,Tanahun,52.61
6/30/2000,2000,6,Tanahun,118.91
7/31/2000,2000,7,Tanahun,139.28
8/31/2000,2000,8,Tanahun,160.12
9/30/2000,2000,9,Tanahun,107.56
10/31/2000,2000,10,Tanahun,0.38
11/30/2000,2000,11,Tanahun,6.26
12/31/2000,2000,12,Tanahun,0.02
1/31/2001,2001,1,Tanahun,0.04
2/28/2001,2001,2,Tanahun,0.21
3/31/2001,2001,3,Tanahun,10.07
4/30/2001,2001,4,Tanahun,4.23
5/31/2001,2001,5,Tanahun,45.8
6/30/2001,2001,6,Tanahun,61.9
7/31/2001,2001,7,Tanahun,132.63
8/31/2001,2001,8,Tanahun,148.03
9/30/2001,2001,9,Tanahun,114.34
10/31/2001,2001,10,Tanahun,14
11/30/2001,2001,11,Tanahun,0.32
12/31/2001,2001,12,Tanahun,0
1/31/2002,2002,1,Tanahun,11.53
2/28/2002,2002,2,Tanahun,10.84
3/31/2002,2002,3,Tanahun,15.66
4/30/2002,2002,4,Tanahun,2.57
5/31/2002,2002,5,Tanahun,38.11
6/30/2002,2002,6,Tanahun,58.04
7/31/2002,2002,7,Tanahun,106.03
8/31/2002,2002,8,Tanahun,49.91
9/30/2002,2002,9,Tanahun,55.67
10/31/2002,2002,10,Tanahun,13.98
11/30/2002,2002,11,Tanahun,0.36
12/31/2002,2002,12,Tanahun,11.29
1/31/2003,2003,1,Tanahun,6.24
2/28/2003,2003,2,Tanahun,34.25
3/31/2003,2003,3,Tanahun,1.55
4/30/2003,2003,4,Tanahun,8.35
5/31/2003,2003,5,Tanahun,6.61
6/30/2003,2003,6,Tanahun,64.08
7/31/2003,2003,7,Tanahun,133.68
8/31/2003,2003,8,Tanahun,84.22
9/30/2003,2003,9,Tanahun,51.31
10/31/2003,2003,10,Tanahun,16.32
11/30/2003,2003,11,Tanahun,0
12/31/2003,2003,12,Tanahun,8.29
1/31/2004,2004,1,Tanahun,23.14
2/29/2004,2004,2,Tanahun,0.01
3/31/2004,2004,3,Tanahun,12.93
4/30/2004,2004,4,Tanahun,93.08
5/31/2004,2004,5,Tanahun,77.92
6/30/2004,2004,6,Tanahun,219.62
7/31/2004,2004,7,Tanahun,334.67
8/31/2004,2004,8,Tanahun,134.32
9/30/2004,2004,9,Tanahun,152.92
10/31/2004,2004,10,Tanahun,58.95
11/30/2004,2004,11,Tanahun,18.48
12/31/2004,2004,12,Tanahun,0.02
1/31/2005,2005,1,Tanahun,43.64
2/28/2005,2005,2,Tanahun,10.11
3/31/2005,2005,3,Tanahun,19.26
4/30/2005,2005,4,Tanahun,18.18
5/31/2005,2005,5,Tanahun,21.52
6/30/2005,2005,6,Tanahun,114.17
7/31/2005,2005,7,Tanahun,331.84
8/31/2005,2005,8,Tanahun,220.06
9/30/2005,2005,9,Tanahun,71.4
10/31/2005,2005,10,Tanahun,166.06
11/30/2005,2005,11,Tanahun,0
12/31/2005,2005,12,Tanahun,0.33
1/31/2006,2006,1,Tanahun,0
2/28/2006,2006,2,Tanahun,0
3/31/2006,2006,3,Tanahun,27.81
4/30/2006,2006,4,Tanahun,11.54
5/31/2006,2006,5,Tanahun,135.47
6/30/2006,2006,6,Tanahun,217.24
7/31/2006,2006,7,Tanahun,268.74
8/31/2006,2006,8,Tanahun,153.37
9/30/2006,2006,9,Tanahun,156.53
10/31/2006,2006,10,Tanahun,32.72
11/30/2006,2006,11,Tanahun,1.19
12/31/2006,2006,12,Tanahun,18.7
1/31/2007,2007,1,Tanahun,0
2/28/2007,2007,2,Tanahun,93.6
3/31/2007,2007,3,Tanahun,31.55
4/30/2007,2007,4,Tanahun,42.32
5/31/2007,2007,5,Tanahun,47.92
